DATE,MONTH,cloud_cover,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,humidity,humidity_class
20080625,6,5,2.72,0.16,8.8,7.9,5.6,10.1,0.84,Low
20080626,6,6,1.38,0.58,0.5,6.8,4.3,9.3,0.94,Mid
20080627,6,6,2.23,0.27,4.4,5.8,3.1,8.4,0.94,Mid
20080628,6,6,3.42,0,10.6,4,0.3,7.6,0.88,Mid
20080629,6,5,2.97,1.04,7.5,6.4,3.6,9.2,0.87,Mid
20080630,6,7,2.34,0.14,4.7,4.9,1.9,7.9,0.96,Mid
20080701,7,5,2.86,0,8.7,6.5,3.4,9.5,0.88,Mid
20080702,7,5,2.35,0.59,8.8,7,4.3,9.7,0.92,Mid
20080703,7,5,2.14,1.13,7.1,5.7,3.1,8.2,0.89,Mid
20080704,7,8,1.93,0.13,1.4,3.1,1.3,4.9,0.99,High
20080705,7,4,3.33,0,9.7,2.8,0,5.6,0.71,Low
20080706,7,7,1.37,1.06,3.8,4.8,2.8,6.8,0.95,Mid
20080707,7,8,0.7,0.98,0,2.5,1,4,0.99,High
20080708,7,7,1.73,0.26,1.9,-0.1,-1.2,1,0.98,High
20080709,7,5,3.22,0,6.2,0.6,-2.8,4,0.98,High
20080710,7,4,3.69,0,10.2,6.4,2.4,10.3,0.8,Low
20080711,7,5,1.98,0.3,5.6,6.9,4,9.7,0.85,Low
20080712,7,8,0.78,1.01,0,4,2.7,5.3,0.99,High
20080713,7,8,0.58,1.27,0,2.6,1.2,3.9,1,High
20080714,7,8,1.62,1.65,0.9,-0.1,-1.7,1.5,1,High
20080715,7,7,2.59,0,3.8,-2,-3.9,-0.1,0.97,High
20080716,7,1,3.91,0,15,3.5,-0.2,7.2,0.87,Mid
20080717,7,8,0.82,1.38,0.1,3.2,0.5,5.8,1,High
20080718,7,8,2.1,0.18,1,0.5,-1,2,0.99,High
20080719,7,5,2.44,0,6.7,2.2,-1.2,5.5,0.96,Mid
20080720,7,6,1.48,2.73,3.8,3.9,0.8,6.9,0.97,High
20080721,7,8,2.34,0.7,1.9,-1.4,-3.5,0.8,0.99,High
20080722,7,8,1.78,1.97,0,-3.6,-4.9,-2.3,0.95,Mid
20080723,7,8,1.72,0.69,0,-2.3,-4.8,0.3,0.97,High
20080724,7,7,2.45,0,1.5,-0.9,-2.9,1.1,0.98,High
20080725,7,8,2.14,0,0.6,2.4,0.5,4.2,0.99,High
20080726,7,7,1.43,0.82,2.2,3.8,2.9,4.7,0.99,High
20080727,7,7,2.48,0.34,4.5,5.5,2.5,8.5,0.98,High
20080728,7,5,2.42,0.02,7.2,6.2,3.5,8.8,0.93,Mid
20080729,7,5,2.44,0.3,7.1,6,4.3,7.6,0.89,Mid
20080730,7,5,3.29,0.96,9.6,6.5,3.3,9.7,0.84,Low
20080731,7,7,1.5,0.11,2.1,5.1,2.6,7.5,0.94,Mid
20080801,8,5,1.95,1.39,4.4,6.4,4.6,8.1,0.92,Mid
20080802,8,7,1.67,0.05,2.4,5.8,3.2,8.4,0.96,Mid
20080803,8,7,2.06,0,3.1,7.1,3.7,10.4,0.93,Mid
20080804,8,6,2.24,0.26,7.1,6.8,4.2,9.3,0.9,Mid
20080805,8,6,2.2,0,2.7,6.2,4.2,8.2,0.96,Mid
20080806,8,5,2.63,0.16,8.3,7.2,4,10.3,0.89,Mid
20080807,8,5,2.66,1.25,8.1,6.7,4,9.4,0.9,Mid
20080808,8,7,1.36,2.09,3.1,3.9,-0.3,8,0.98,High
20080809,8,8,1.59,0.36,0.1,-1.1,-2.4,0.2,0.99,High
20080810,8,3,3.41,0,14.4,2,-2,6,0.71,Low
20080811,8,3,3.44,0,12.1,5.3,3.6,6.9,0.87,Mid
20080812,8,8,0.94,0.05,1.1,3.9,2.2,5.5,0.97,High
20080813,8,8,0.66,0.05,0,4.7,4.1,5.2,0.99,High
20080814,8,7,1.67,0.66,1.3,4.3,2.4,6.2,0.97,High
20080815,8,8,0.31,2.51,0,2.1,-0.7,4.9,0.99,High
20080816,8,7,1.94,0.46,2.4,-2.2,-3.8,-0.6,0.98,High
20080817,8,7,2.39,0.04,6,-1.2,-3,0.6,0.97,High
20080818,8,3,1.82,0,7.4,1.4,-1.3,4,0.85,Low
20080819,8,1,3.25,0.02,13.7,5.1,3.4,6.7,0.74,Low
20080820,8,7,1.08,1.06,1.3,3.1,1.3,4.8,0.98,High
20080821,8,6,2.33,0,5.7,4.2,2.4,5.9,0.96,Mid
20080822,8,6,1.56,0.02,3.6,4.5,3.1,5.8,0.93,Mid
20080823,8,8,0.39,2.88,0,1.7,-1.7,5.1,0.99,High
20080824,8,2,3.24,0,11.5,-2.1,-5.9,1.7,0.86,Low
20080825,8,6,2.13,0,6.8,1.8,-0.8,4.3,0.9,Mid
20080826,8,7,2.86,0,8.7,2.2,-0.1,4.4,0.96,Mid
20080827,8,5,2.35,0,7.5,1.7,-0.6,4,0.93,Mid
20080828,8,5,2.45,0,7.6,2.3,0.2,4.3,0.98,High
20080829,8,4,2.48,0,9.9,2.9,0.3,5.4,0.85,Low
20080830,8,0,3.06,0,13.4,5.2,3,7.3,0.71,Low
20080831,8,3,2.64,0.6,9.7,5.7,4.5,6.9,0.8,Low
20080901,9,5,1.82,0.45,7.4,4.7,2.3,7.1,0.9,Mid
20080902,9,6,1.48,0,3.9,2.8,1.3,4.3,0.96,Mid
20080903,9,5,1.34,0.25,1.9,3.5,2.1,4.8,0.96,Mid
20080904,9,8,0.44,0.24,0,2.8,2.3,3.3,0.99,High
20080905,9,8,0.78,0,0.2,2.5,1.5,3.5,0.98,High
20080906,9,5,0.84,0,0.1,4.2,2.8,5.6,0.96,Mid
20080907,9,8,0.33,2.2,0,3.2,2,4.3,0.99,High
20080908,9,7,1.24,0,1.1,0.6,-1.4,2.6,0.98,High
20080909,9,1,2.67,0,12.6,3.1,-0.4,6.6,0.63,Low
20080910,9,6,1.64,1.25,6.3,7,4.4,9.5,0.85,Low
20080911,9,5,2.31,0.12,9.7,5.7,2.2,9.1,0.89,Mid
20080912,9,7,1.26,1.33,3.1,5.2,3.4,7,0.94,Mid
20080913,9,8,0.71,0.41,0,2.6,0.7,4.4,0.99,High
20080914,9,8,1.39,0.06,0.9,-0.8,-2.3,0.7,0.99,High
20080915,9,8,1.2,1.07,0,-5.2,-8.1,-2.2,1,High
20080916,9,8,1.26,0.51,0,-7.5,-8.4,-6.5,0.97,High
20080917,9,2,2.64,0,12.2,-6.6,-9.9,-3.3,0.67,Low
20080918,9,5,2.25,0,10.9,-3.3,-5.1,-1.5,0.58,Low
20080919,9,8,1.12,0,0.3,-4.2,-5.3,-3.1,0.98,High
20080920,9,8,1.33,0,0,-7,-8.7,-5.3,0.99,High
20080921,9,7,1.87,0,3.4,-7.3,-8.6,-6,0.99,High
20080922,9,7,1.47,0.06,0.7,-6.9,-8.8,-4.9,0.98,High
20080923,9,8,1.94,0.05,4.6,-5.4,-8,-2.7,0.99,High
20080924,9,6,1.81,0.83,3.9,-5.9,-8.5,-3.3,0.97,High
20080925,9,8,1.09,1.79,0,-6,-6.8,-5.2,1,High
20080926,9,8,1.26,0.31,0,-6.6,-7.3,-5.9,1,High
20080927,9,5,2.31,0.05,8.3,-7.1,-8.8,-5.3,0.96,Mid
20080928,9,0,2.31,0,11.8,-5.9,-8.4,-3.4,0.51,Low
20080929,9,4,2.22,0.05,11.1,-2.2,-4.4,0.1,0.63,Low
20080930,9,6,1.02,0.05,2.4,-3.7,-5.3,-2,0.96,Mid
20081001,10,8,1.12,0.05,0.2,-3,-4.2,-1.8,0.99,High
20081002,10,8,0.61,1.39,0,-2.6,-3.2,-1.9,0.98,High
20081003,10,8,0.68,2.95,0,-6.5,-10.8,-2.1,0.96,Mid
20081004,10,8,1.25,0.58,0,-10.3,-11.4,-9.2,0.91,Mid
20081005,10,1,2.1,0,11.2,-7.5,-11.6,-3.3,0.77,Low
20081006,10,4,2.06,0.05,10,-2.5,-4.2,-0.8,0.86,Low
20081007,10,7,1.43,0.05,3.2,-1.6,-3.1,-0.1,0.96,Mid
20081008,10,4,1.42,0,6.6,-1.2,-2.8,0.4,0.94,Mid
20081009,10,5,1.33,0,6.9,-0.4,-2.1,1.3,0.93,Mid
20081010,10,4,1.72,0,8.2,-1,-3,1.1,0.92,Mid
20081011,10,3,1.85,0,11,1.2,-1.9,4.3,0.36,Low
20081012,10,3,1.9,0,10.7,2.4,0.8,3.9,0.61,Low
20081013,10,5,1.66,0,10.6,2.4,0.7,4.1,0.71,Low
20081014,10,5,1,0.02,2.8,2,0.6,3.3,0.97,High
20081015,10,7,1.25,0,4,1,-0.2,2.2,0.99,High
20081016,10,6,0.85,0.75,1.9,-0.3,-1.2,0.6,0.99,High
20081017,10,4,1.69,0,9.3,-4.7,-8.1,-1.2,0.91,Mid
20081018,10,0,1.74,0,10.7,-2.5,-6.5,1.5,0.45,Low
20081019,10,2,1.7,0,10.6,-2.8,-4.6,-0.9,0.86,Low
20081020,10,1,1.68,0,10.5,0.3,-2.5,3.1,0.39,Low
20081021,10,1,1.38,0,8.9,-0.5,-2.4,1.5,0.87,Mid
20081022,10,3,1.55,0.05,10.1,-0.5,-1.4,0.5,0.88,Mid
20081023,10,8,0.68,0.1,0.5,-1.6,-2.2,-1,1,High
20081024,10,2,1.52,0,10.3,-1.1,-2.7,0.6,0.92,Mid
20081025,10,2,1.31,0,9.1,-1.8,-3.2,-0.3,0.93,Mid
20081026,10,0,1.54,0,10.3,-0.2,-1.7,1.4,0.35,Low
20081027,10,6,1.09,0,6,-0.4,-1.6,0.9,0.71,Low
20081028,10,8,0.66,1.61,0.1,-3,-4.4,-1.5,0.98,High
20081029,10,8,0.37,3.36,0,-2.1,-3.3,-0.8,0.98,High
20081030,10,8,0.68,1.44,0.2,-6.5,-10.6,-2.4,0.98,High
20081031,10,8,0.44,2,0,-7.4,-10.6,-4.2,0.97,High
20081101,11,6,0.99,0,3.6,-2,-4.2,0.3,0.98,High
20081102,11,4,1.3,0,8.7,-1.6,-3.5,0.3,0.95,Mid
20081103,11,6,0.72,0,2.1,-3.6,-5.2,-1.9,0.96,Mid
20081104,11,6,0.49,1.13,2.2,-3.3,-4.4,-2.2,0.98,High
20081105,11,6,0.73,0.22,0,-4,-5.8,-2.2,0.97,High
20081106,11,7,0.86,0.84,2.6,-5.6,-7.3,-3.9,0.98,High
20081107,11,7,0.58,0,0,-6.1,-7.9,-4.3,0.97,High
20081108,11,8,0.68,0.14,0.3,-5.4,-6.6,-4.2,0.98,High
20081109,11,0,1.23,0,9.2,-7,-8.1,-5.8,0.91,Mid
20081110,11,2,1.17,0,9.1,-4.4,-6,-2.7,0.83,Low
20081111,11,0,1.17,0,9.2,-3.1,-5.5,-0.7,0.8,Low
20081112,11,8,0.51,0.98,0,-5.8,-6.6,-4.9,0.99,High
20081113,11,8,0.56,0.84,0,-6.2,-6.8,-5.6,0.99,High
20081114,11,3,1.03,0,6.1,-6.3,-7.1,-5.5,0.88,Mid
20081115,11,0,1.13,0,9.4,-4.8,-6.6,-2.9,0.66,Low
20081116,11,2,1.11,1.43,8.9,-5,-6.3,-3.7,0.75,Low
20081117,11,3,0.88,0.32,5.3,-10.5,-15.2,-5.7,0.98,High
20081118,11,6,0.75,0.03,3.2,-10.1,-12.6,-7.6,0.34,Low
20081119,11,7,0.61,0.11,2.1,-8.8,-12,-5.6,0.98,High
20081120,11,4,0.8,0.2,6.5,-5.8,-7.4,-4.1,0.68,Low
20081121,11,8,0.34,3.24,0,-9.5,-13.4,-5.6,0.98,High
20081122,11,8,0.4,2.24,0,-17.1,-21.1,-13,0.98,High
20081123,11,4,1.03,0.12,6.5,-20.5,-21.4,-19.5,0.92,Mid
20081124,11,8,0.45,0.43,0,-17.2,-20.3,-14,0.95,Mid
20081125,11,8,1.03,0.03,5.6,-15.9,-17.5,-14.2,0.96,Mid
20081126,11,3,0.87,0,4.3,-17.3,-19.6,-14.9,0.94,Mid
20081127,11,2,0.96,0,8.3,-12.1,-15.8,-8.3,0.97,High
20081128,11,8,0.33,0.02,0,-11.2,-14,-8.3,0.98,High
20081129,11,8,0.3,0.32,0,-9.5,-10.8,-8.2,0.98,High
20081130,11,8,0.44,2.35,0,-10.5,-11.6,-9.3,0.99,High
20081201,12,8,0.33,2,0,-10.3,-11.8,-8.8,0.98,High
20081202,12,8,0.5,0.54,0,-11.3,-12,-10.5,0.99,High
20081203,12,3,0.98,0.06,8.6,-13.4,-15,-11.8,0.88,Mid
20081204,12,1,0.91,0.7,7.3,-11.6,-13,-10.1,0.87,Mid
20081205,12,8,0.25,0.85,0,-11.5,-13.5,-9.5,1,High
20081206,12,5,0.68,1.01,3.3,-11.8,-14,-9.5,0.97,High
20081207,12,8,0.78,1.31,0,-14.8,-15.6,-13.9,0.98,High
20081208,12,4,0.88,0,8.4,-14.2,-16.9,-11.4,0.87,Mid
20081209,12,3,0.85,0.2,8,-9.4,-11.7,-7.1,0.71,Low
20081210,12,8,0.23,1.81,0,-11.2,-12.8,-9.5,1,High
20081211,12,8,0.33,0.59,0,-8.5,-9.5,-7.4,1,High
20081212,12,8,0.47,0.38,0,-7.3,-7.9,-6.7,0.99,High
20081213,12,8,0.46,0.43,0,-8.3,-9.6,-7,0.97,High
20081214,12,8,0.4,0.65,0,-9.8,-10.5,-9,0.99,High
20081215,12,8,0.37,0.36,0,-8.4,-9.3,-7.4,0.99,High
20081216,12,8,0.35,0.26,0,-7,-7.7,-6.2,0.98,High
20081217,12,3,0.62,0.26,2.6,-10.5,-15.2,-5.7,0.98,High
20081218,12,6,0.31,0.88,0,-10.2,-12.7,-7.6,0.34,Low
20081219,12,7,0.52,1.04,0,-8.8,-12,-5.6,0.98,High
20081220,12,4,0.45,4.12,0,-5.8,-7.4,-4.1,0.68,Low
20081221,12,8,0.44,2.67,0,-9.3,-13,-5.6,0.98,High
20081222,12,8,0.45,1.04,0,-17.1,-21.1,-13,0.98,High
20081223,12,4,0.56,0,0.2,-20.5,-21.4,-19.5,0.92,Mid
20081224,12,8,0.83,0.52,8.3,-17.2,-20.3,-14,0.95,Mid
20081225,12,8,0.59,1.15,1.7,-16,-17.5,-14.4,0.96,Mid
20081226,12,3,0.85,0,8.5,-17.3,-19.6,-14.9,0.73,Low
20081227,12,2,0.88,0,7.7,-12.1,-15.8,-8.3,0.84,Low
20081228,12,8,0.89,0,7.4,-11.2,-14,-8.3,0.91,Mid
20081229,12,8,0.87,0,8.6,-9.5,-10.8,-8.2,0.87,Mid
20081230,12,8,0.86,0,8.6,-10.4,-11.5,-9.3,0.34,Low
20081231,12,0,0.84,0.04,8.5,-9.9,-13.6,-6.2,0.65,Low
20090101,1,8,0.58,0.4,0,-11.9,-13.5,-10.3,0.99,High
20090102,1,1,0.87,0,8.7,-12.5,-14.9,-10.1,0.63,Low
20090103,1,0,0.91,0,8.7,-15.4,-17,-13.8,0.33,Low
20090104,1,3,0.59,0,4.8,-16,-17.1,-14.9,0.89,Mid
20090105,1,4,0.57,0,2.1,-15.6,-16.6,-14.6,0.53,Low
20090106,1,7,0.59,0.04,0.4,-17.3,-18.8,-15.8,0.99,High
20090107,1,0,0.82,0,8,-14.8,-16.9,-12.7,0.93,Mid
20090108,1,0,0.95,0,8.7,-13.4,-14.8,-12,0.35,Low
20090109,1,0,0.96,0,8.7,-10.8,-13.1,-8.4,0.24,Low
20090110,1,0,0.96,0,8.8,-9.9,-11.6,-8.2,0.32,Low
20090111,1,0,0.96,0,8.8,-9,-10.1,-7.8,0.54,Low
20090112,1,0,0.96,0,8.8,-8,-9.3,-6.7,0.42,Low
20090113,1,2,0.98,0.22,8.7,-8.9,-9.7,-8,0.77,Low
20090114,1,8,0.48,1.9,0,-10.8,-13.8,-7.7,0.99,High
20090115,1,3,0.93,0,7.4,-11.4,-14,-8.7,0.99,High
20090116,1,1,1.01,0,9.1,-7.1,-9.8,-4.3,0.33,Low
20090117,1,4,1.02,0,8.7,-6.3,-8.1,-4.5,0.49,Low
20090118,1,7,0.6,0.58,2.7,-9.8,-12.2,-7.4,0.9,Mid
20090119,1,5,0.74,1.1,3.3,-12.4,-15.2,-9.5,0.99,High
20090120,1,8,0.26,1.56,0,-9.1,-10.4,-7.7,0.99,High
20090121,1,7,0.51,0.36,0,-8,-8.7,-7.3,0.99,High
20090122,1,5,0.81,0,3.8,-10.4,-12.6,-8.2,0.99,High
20090123,1,5,0.66,2.08,3.6,-10.5,-12.5,-8.4,0.99,High
20090124,1,3,0.92,0.32,6.2,-13.1,-16.5,-9.6,0.97,High
20090125,1,5,1.08,0,8.6,-15.6,-18.1,-13,0.97,High
20090126,1,3,1.19,0,9,-11.6,-14,-9.2,0.84,Low
20090127,1,8,0.6,0.81,0,-13.1,-15.7,-10.5,0.99,High
20090128,1,8,0.82,0.37,0,-16.1,-16.9,-15.2,0.98,High
20090129,1,8,0.92,0.05,0,-12,-15.3,-8.7,1,High
20090130,1,4,1.09,0,5.4,-11.9,-14.5,-9.3,0.99,High
20090131,1,3,1.31,0,9.6,-15.5,-16.6,-14.4,0.67,Low
20090201,2,6,0.81,0.78,2.2,-17.1,-19.4,-14.8,0.97,High
20090202,2,8,0.47,1.44,0,-12.1,-14.9,-9.2,1,High
20090203,2,7,0.62,0.72,0.8,-9.5,-10.8,-8.1,1,High
20090204,2,2,1.36,0,9.4,-9.7,-10.6,-8.7,1,High
20090205,2,6,1.11,0.74,3.4,-10.4,-11.4,-9.3,1,High
20090206,2,8,0.48,1.75,0,-8.9,-10.1,-7.7,1,High
20090207,2,8,0.58,1.1,0,-8.7,-9.4,-7.9,1,High
20090208,2,8,0.73,1.52,0,-12.4,-15.7,-9.1,0.99,High
20090209,2,2,1.42,0.12,9,-16.2,-18.1,-14.2,0.97,High
20090210,2,8,0.85,0.54,1.1,-11.6,-14.4,-8.8,1,High
20090211,2,8,0.66,0.59,0,-15.1,-20,-10.1,0.97,High
20090212,2,8,1.06,0.54,0.3,-19.5,-21.1,-17.8,0.96,Mid
20090213,2,8,0.96,0.59,0,-22.1,-23.7,-20.4,0.94,Mid
20090214,2,8,1.01,0.16,0.6,-22.1,-23.3,-20.8,0.95,Mid
20090215,2,6,1.29,0,4.9,-22.6,-23.8,-21.3,0.93,Mid
20090216,2,6,1.02,0.73,1.3,-18.7,-22.2,-15.1,0.96,Mid
20090217,2,8,0.79,3.4,0,-15.5,-17.2,-13.7,0.97,High
20090218,2,3,1.72,0,10,-22.3,-27.4,-17.2,0.93,Mid
20090219,2,0,1.83,0,10.5,-21.4,-22.4,-20.3,0.94,Mid
20090220,2,6,1.75,1.35,1.7,-17.9,-21.8,-13.9,0.97,High
20090221,2,8,1.41,1.13,0,-15.3,-16,-14.5,0.97,High
20090222,2,8,1.6,1.55,0.2,-14,-16.4,-11.5,0.98,High
20090223,2,8,1.38,2.72,0,-14.5,-16.5,-12.5,0.98,High
20090224,2,8,0.96,1.84,0,-16.4,-17.2,-15.6,0.97,High
20090225,2,2,1.94,0,10.6,-16.3,-19.2,-13.3,0.82,Low
20090226,2,7,1.43,0.71,2.6,-11.7,-14.6,-8.8,0.92,Mid
20090227,2,8,1.24,2.36,0,-12.4,-13.6,-11.2,1,High
20090228,2,3,1.96,0,10.4,-7.9,-11.5,-4.2,1,High
20090301,3,4,1.89,0.05,10.3,-4.9,-6.9,-2.9,0.83,Low
20090302,3,8,1.41,0.71,0.3,-7.3,-8.8,-5.8,1,High
20090303,3,7,1.34,0.35,1.1,-9.4,-10.7,-8.1,1,High
20090304,3,8,1.08,1.61,0,-10.3,-11.3,-9.2,1,High
20090305,3,8,1.29,1.02,0.3,-8,-9.4,-6.6,1,High
20090306,3,7,1.32,1.15,1.2,-10.3,-12.7,-7.9,1,High
20090307,3,8,1.58,0.43,0,-14.1,-15.5,-12.6,0.97,High
20090308,3,5,2,0.05,9.6,-10.6,-14.8,-6.3,0.76,Low
20090309,3,8,1.26,2.5,0,-12.7,-17.3,-8.1,0.99,High
20090310,3,8,1.37,1.17,0.6,-15.4,-17.3,-13.4,0.99,High
20090311,3,8,1.39,1.86,0,-14.7,-16.9,-12.4,0.99,High
20090312,3,7,2.02,1.2,6.1,-13.8,-17.4,-10.1,0.99,High
20090313,3,8,1.39,1.3,0,-10.2,-11.3,-9.1,1,High
20090314,3,3,2.35,0.25,11.4,-10.5,-13.5,-7.4,0.77,Low
20090315,3,7,1.51,1.96,0.1,-9.6,-11.4,-7.7,1,High
20090316,3,5,2.49,0,10.6,-11.5,-13.3,-9.6,0.73,Low
20090317,3,6,2.13,0,5,-9.2,-10.6,-7.8,0.96,Mid
20090318,3,4,2.45,0,11.3,-13.1,-15.7,-10.4,0.83,Low
20090319,3,8,1.67,1.31,0.2,-15.2,-16.9,-13.5,0.99,High
20090320,3,8,1.62,0.55,0,-18.9,-21.3,-16.5,0.98,High
20090321,3,6,2.05,0.01,0.3,-20.1,-21.7,-18.5,0.98,High
20090322,3,7,2.08,0.37,6.4,-16,-19.3,-12.6,0.99,High
20090323,3,7,2.21,1.1,3.4,-12.5,-15.2,-9.7,1,High
20090324,3,8,1.72,1.46,0,-14.1,-18.2,-9.9,0.99,High
20090325,3,8,2.09,1.4,4.1,-16.9,-19.7,-14.1,0.99,High
20090326,3,7,2.22,0.99,1.6,-13.3,-15.6,-11,0.99,High
20090327,3,8,1.78,0.1,0.3,-11,-14,-8,1,High
20090328,3,8,1,0.95,0,-8.3,-9.5,-7,1,High
20090329,3,8,1.06,3.24,0,-6.2,-7.8,-4.6,1,High
20090330,3,5,2.3,0.29,3.1,-7.1,-10.1,-4.1,1,High
20090331,3,5,2.51,0.13,8.8,-5.3,-7,-3.5,1,High
20090401,4,6,2.68,0.02,5,-4.1,-4.9,-3.2,1,High
20090402,4,8,1.46,0.61,0,-4.6,-6.5,-2.6,1,High
20090403,4,5,2.21,0,1.7,-4.5,-6.5,-2.5,1,High
20090404,4,8,2.14,0,0.6,-5.8,-7.7,-3.8,1,High
20090405,4,4,2.68,0.03,9,-3.8,-6.1,-1.5,1,High
20090406,4,5,2.46,0,6.8,-4.5,-5.8,-3.1,0.99,High
20090407,4,2,2.18,0,5.4,-5.1,-6.7,-3.4,0.99,High
20090408,4,4,2.95,0,11.9,-4.4,-6,-2.8,0.88,Mid
20090409,4,5,2.42,0,9.4,-4,-5.5,-2.5,0.97,High
20090410,4,4,2.87,0,11.2,-4.9,-6.3,-3.4,0.81,Low
20090411,4,1,3.17,0,13.1,-5.8,-7.3,-4.2,0.8,Low
20090412,4,1,3.22,0,13.2,-4.2,-6.8,-1.5,0.79,Low
20090413,4,3,2.93,0.01,8.8,-4.7,-5.9,-3.4,0.92,Mid
20090414,4,3,3.22,0,9.1,-5.3,-6.5,-4,0.93,Mid
20090415,4,4,2.78,0,8.8,-4,-6,-2,0.93,Mid
20090416,4,7,1.49,0.51,2.3,-5,-6.3,-3.6,1,High
20090417,4,8,2.27,0.41,0.8,-6.9,-8.9,-4.9,1,High
20090418,4,7,2,0.05,2,-7.4,-9.9,-4.8,1,High
20090419,4,6,2.21,0.2,3.2,-6.5,-9.6,-3.4,1,High
20090420,4,6,2.43,0,1.6,-3.3,-5.2,-1.3,1,High
20090421,4,8,1.32,0.16,0,-4.4,-5.1,-3.6,1,High
20090422,4,7,2.29,1.37,2.1,-5,-6.3,-3.7,1,High
20090423,4,8,2.22,2.4,0.7,-7.8,-11.1,-4.5,0.98,High
20090424,4,8,2.39,0.4,0,-8.2,-12,-4.3,0.99,High
20090425,4,3,3.25,0.02,11.3,-6.6,-8.9,-4.3,1,High
20090426,4,7,2.03,0.09,2.9,-6.4,-7.9,-4.8,0.97,High
20090427,4,8,1.59,1.02,0,-4.5,-6.1,-2.8,1,High
20090428,4,8,2.46,0.23,0.2,-3.7,-5.4,-1.9,1,High
20090429,4,8,2.3,3.83,0.1,-4.5,-7.6,-1.4,1,High
20090430,4,8,2.7,1.35,0.1,-7.2,-9.1,-5.2,1,High
20090501,5,8,2.24,2.1,0,-4.9,-6.3,-3.4,1,High
20090502,5,8,2.37,0.12,0.3,-4.7,-5.6,-3.8,1,High
20090503,5,6,2.98,0.15,5.5,-3.8,-5.2,-2.4,1,High
20090504,5,8,2.6,1.97,0,-3.9,-5.1,-2.6,1,High
20090505,5,7,3.34,0.21,6.9,-6.4,-9.4,-3.4,1,High
20090506,5,8,3.25,0.95,3.1,-5.4,-7.2,-3.5,1,High
20090507,5,2,3.82,0,13.8,-3,-5.8,-0.1,0.94,Mid
20090508,5,4,3.45,0,12.2,-0.7,-2.9,1.5,0.83,Low
20090509,5,7,1.74,0.36,1.5,-1.1,-2.5,0.3,1,High
20090510,5,5,2.76,0.07,6.7,-0.3,-1.8,1.3,0.97,High
20090511,5,5,3.2,0,9.7,0.2,-1.6,1.9,0.88,Mid
20090512,5,7,2.31,1.08,4.6,0.9,-1,2.8,0.94,Mid
20090513,5,7,1.86,0.85,0.9,-0.3,-2,1.5,1,High
20090514,5,8,2.01,0,1,-0.1,-0.9,0.7,1,High
20090515,5,7,1.53,0.17,0.8,-1.4,-2.5,-0.2,1,High
20090516,5,7,1.93,0,2.7,-1.1,-2.6,0.5,1,High
20090517,5,2,3.52,0,13.2,0.5,-1.6,2.6,0.95,Mid
20090518,5,5,2.24,0.06,5.8,1.5,-0.3,3.2,0.89,Mid
20090519,5,7,1.82,0.3,3.2,1.7,-0.6,3.9,0.98,High
20090520,5,4,3.17,0,9.7,1.2,-2,4.4,0.8,Low
20090521,5,4,3.21,0,10.2,2.9,0.6,5.1,0.87,Mid
20090522,5,4,2.29,0,6.3,3,1.1,4.8,0.87,Mid
20090523,5,1,3.93,0.03,13.8,3.7,0.6,6.8,0.59,Low
20090524,5,6,1.93,0.05,2.3,4.4,2.8,5.9,0.9,Mid
20090525,5,3,3.55,0,12.5,6.3,4.1,8.5,0.59,Low
20090526,5,3,2.43,0.92,7.8,5.8,3.5,8,0.79,Low
20090527,5,8,1.67,0.4,0,-0.8,-5,3.5,1,High
20090528,5,8,2.69,1.34,0.3,-6,-9.7,-2.3,0.99,High
20090529,5,7,2.24,1.21,1.7,-5.6,-8.5,-2.6,0.98,High
20090530,5,8,2.7,0.86,0.5,-5.8,-8.2,-3.3,0.99,High
20090531,5,5,3.97,0,12.5,-3.7,-6.1,-1.3,0.99,High
20090601,6,7,2.84,0,1.9,-2.9,-5.4,-0.3,1,High
20090602,6,8,1.41,0.59,0,-3.1,-4.2,-1.9,1,High
20090603,6,7,1.77,0.42,0.7,-2.1,-3.4,-0.7,1,High
20090604,6,7,3.11,0.07,6.9,-2,-3.7,-0.3,0.99,High
20090605,6,7,2.34,0.06,5.9,-1.5,-3.8,0.8,1,High
20090606,6,8,0.74,0.8,0,0.2,-0.3,0.6,1,High
20090607,6,8,1.86,0.46,1.6,-1.2,-2.4,0,1,High
20090608,6,8,1.25,0.17,0,-1,-1.9,0,1,High
20090609,6,7,1.47,0.72,0.1,-0.6,-1.7,0.6,1,High
20090610,6,7,1.73,0.58,2,-0.2,-1.1,0.8,1,High
20090611,6,6,2.24,0.78,5.1,0,-2.3,2.3,0.98,High
20090612,6,5,3.97,0.54,11.2,-2.8,-5.3,-0.2,0.91,Mid
20090613,6,4,3.46,0,9,-0.6,-3.6,2.4,0.88,Mid
20090614,6,2,3.86,0,14.4,4.4,0.9,7.9,0.55,Low
20090615,6,7,1.88,0.8,1.5,4.9,3.5,6.2,0.97,High
20090616,6,7,1.96,0.87,1,2.9,0.1,5.7,1,High
20090617,6,4,3.84,0,15.2,1.7,-2.5,5.8,0.63,Low
20090618,6,3,4.12,0,14.3,6,2.6,9.4,0.75,Low
20090619,6,7,1.71,3.42,2.8,6.1,3.2,8.9,0.97,High
20090620,6,8,2.18,0.47,0,-0.3,-4.1,3.5,1,High
